"OrganizationName","Representatives","ConnectedOrganizations"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Jerzy Kuczek Feć",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Marcin Jaskulski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Weronika Górska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Irena Sienica",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Adam Trojan",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Tomasz Bystrykowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Marek Magot","'STOWARZYSZENIE MOJE MIASTO'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Maria Pojda",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Agnieszka Fecko",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Barbara Rybicka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Bożena Stopa",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Ewa Kołek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Bogumiła Malarecka Pacha","'DFG POLSKA'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Zdzisława Olejnik",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Maria Apelt",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Daniela Brzezina",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW POCZTY PRZY REJONOWYM URZĘDZIE POCZTOWYM W RYBNIKU""","Maria Wala",""
"""""PERFECT"" NIEMOTKO I BIERNACKI""","Sławomir Niemotko",""
"""""PERFECT"" NIEMOTKO I BIERNACKI""","Tadeusz Biernacki",""
"""""PERFECT"" NIEMOTKO I BIERNACKI""","Zbigniew Niemotko",""
"""BIO COSMETIC SWEDEN""","Katarzyna Komorowska","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE CARUM'"
"""BIO COSMETIC SWEDEN""","Andrzej Komorowski","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE CARUM'"
"""BIO COSMETIC SWEDEN""","Michał Komorowski","'STOWARZYSZENIE WODNIAK', 'PRZEDSIĘBIORSTWO WIELOBRANŻOWE CARUM'"
"""BIO COSMETIC SWEDEN""","Tomasz Ratuszny",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Magdalena Woskowska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Krzysztof Andrusyszyn",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Andrzej Paluch",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Adam Kardynał",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Tomasz Bialik",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Adam Cieślik",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Marek Tylka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Ewa Nosol",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Bogdan Gronowicz",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Henryk Kanclerz",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Norbert Nowakowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Wojciech Przeworski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW RAFAKO S.A.""","Renald Dzwonkiewicz",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Judyta Kowol",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Leokadia Nieciecka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Halina Borucka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Danuta Marklowska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Irena Maruszczak",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Janina Siemierz",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Elżbieta Żmuda",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Ewa Paduch",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Mariola Jaromin",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Bogdan Alejski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Danuta Jaskólska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Inga Kałmuk",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Janina Stańczak",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Beata Piątek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Andrzej Joachimowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Maria Błatoń",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Michalina Dąbrowska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Bożena Kotuszyńska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Bożena Nowak",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W KNUROWIE""","Magdalena Zawadzka",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Mirosława Krawczyk",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Gabriela Wojtek",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Joanna Nawrat",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Janina Chmiel",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Barbara Kuberek",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Jolanta Krisz",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Stefania Król",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Dorota Wilk","'MIEJSKIE PRZEDSIĘBIORSTWO GOSPODARKI MIESZKANIOWEJ TOWARZYSTWO BUDOWNICTWA SPOŁECZNEGO'"
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Ernest Sklorz",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Zygmunt Wrona",""
"""MIĘDZYZAKŁADOWY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARKI MIESZKANIOWEJ I KOMUNALNEJ W RUDZIE ŚLĄSKIEJ""","Rainhold Lipok",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Rafał Ostrowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Marzena Łatka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Agnieszka Ofiara",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Ewa Duda",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Natanael Kopański","'REWKOL'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Marzena Polakowska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Tomasz Wacławek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Iwona Idzik",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Tomasz Wnuk",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Krzysztof Piejko",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Paweł Delijewski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Radosław Imielski","'ZWIĄZEK ZAWODOWY PRACOWNIKÓW WARSZTATOWYCH'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Sławomir Podlecki",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Radosław Dąbrowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Jacek Przepiórzyński","'ZWIĄZEK ZAWODOWY PRACOWNIKÓW WARSZTATOWYCH'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Andrzej Ziaja",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Ireneusz Rokita",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Alina Ziółkowska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Piotr Polok",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Grzegorz Kurek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Andrzej Nowakowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW KOLEI I TRANSPORTU""","Jacek Zasadziński",""
"""TOWARZYSTWO FINANSOWO-INWESTYCYJNE WSCHÓD""""","Wojciech Geżyński",""
"""TOWARZYSTWO FINANSOWO-INWESTYCYJNE WSCHÓD""""","Marek Sobolewski","'GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KRASNOBRODZIE'"
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Joanna Pokrywka",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Katarzyna Rybczyńska",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Barbara Żywiołek",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Danuta Ślimak",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Maria Wolniewicz",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Robert Bilot",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Dorota Grygiel",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZARZĄDU BUDYNKÓW MIESZKANIOWYCH - TOWARZYSTWA BUDOWNICTWA SPOŁECZNEGO, PRZEDSIĘBIORSTWA GOSPODARKI MIESZKANIOWEJ ""DAMROTA"" W ZABRZU SPÓŁEK Z O.O.""","Danuta Kubsda",""
"""STAROSTA""","Aleksandra Sawicka Starosta",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Gertruda Rusnarczyk",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Aleksandra Rydzak",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Renata Majnusz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Bogumiła Nawrot",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Renata Kampka",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Iwona Demska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Anna Kamińska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Elżbieta Bilewicz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Edward Magdoń",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Ewa Dymurska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ING BANKU ŚLĄSKIEGO S.A. ODDZIAŁ W RACIBORZU""","Joanna Białobrzeska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Małgorzata Mazur",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Danuta Kotara",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Adelajda Sośnica",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Ilona Szulc",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Felicja Mirowska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Mirosława Bula",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Barbara Zwardoń",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Adam Mateja","'SPÓŁDZIELNIA MIESZKANIOWA ""CHEMIK""'"
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Walter Pytlok",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Urszula Jagodzińska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ZAKŁADÓW PRZEMYSŁU ODZIEŻOWEGO ""TARMILO"" W TARNOWSKICH GÓRACH""","Janina Czapeczek",""
"""GLOBAL INVESTMENT CORPORATION""","Zofia Łuczyńska","'STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ ""PEGAZ""'"
"""GLOBAL INVESTMENT CORPORATION""","Wojciech Myślecki","'XOOG 1 ALTERNATYWNA SPÓŁKA INWESTYCYJNA', 'XOOG 3 ALTERNATYWNA SPÓŁKA INWESTYCYJNA', 'XOOG 2 ALTERNATYWNA SPÓŁKA INWESTYCYJNA', 'EKOENERGETYKA - POLSKA', 'AGRO ENERGY WOŁÓW', 'AGT SOKOŁÓW PODLASKI', 'FUNDACJA ""FORUM ROZWOJU AKCJONARIATU PRACOWNICZEGO""', 'GENERALI POWSZECHNE TOWARZYSTWO EMERYTALNE', 'PROCOM SYSTEM', 'INICJATYWA HISTORYCZNA'"
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Grażyna Gigla",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Krystyna Stajer","'KOŁO EMERYTÓW I RENCISTÓW GOTARTOWICE'"
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Antoni Podleśny",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Grażyna Wodejko",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Ilona Ryszka","'""SPOŁEM"" POWSZECHNA SPÓŁDZIELNIA SPOŻYWCÓW'"
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Czesław Statkiewicz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Krystyna Paczkowska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""SPOŁEM"" POWSZECHNEJ SPÓŁDZIELNI SPOŻYWCÓW W RYBNIKU""","Alojzy Wyżgoł",""
"""GLOBAL GROUP POLAND""","Mirosław Gertych",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Jan Józefów",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Andrzej Bogdzio",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Adam Kuśka",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Ewa Fuchs",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Adam Pajdzik",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Józef Korbica",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Henryk Nosiadek",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Mieczysław Dudek",""
"""MIĘDZYZAKŁADOWY NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA SPEDYCYJNO-TRANSPORTOWEGO ""TRANSGÓR"" W RYBNIKU""","Jerzy Hurny",""
