"OrganizationName","Representatives","ConnectedOrganizations"
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Józef Ryba",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Danuta Ciepichał",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Paweł Kuflik",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Agata Wojtas",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Sławomir Kocjan",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Patrycja Wojtas",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Jerzy Zając",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Stanisław Jurek",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW RUCHU CIĄGŁEGO ORLEN POŁUDNIE S.A.""","Paweł Nelec",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Piotr Radomski",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Michał Stawowy",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Tomasz Pilch",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Daniel Kwartnik",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Tomasz Wróbel",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Henryk Talaga","'OCHOTNICZA STRAŻ POŻARNA W STRYSZOWIE'"
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Marcin Pawłowski",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Przemysław Marcowski",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Artur Wróbel",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Stanisław Stanowski",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Marian Wieczorek","'POWIATOWE ZRZESZENIE LUDOWYCH ZESPOŁÓW SPORTOWYCH W WADOWIACACH'"
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Piotr Wieczorek",""
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Maria Studnicka","'LUDOWY KLUB SPORTOWY ""ŻAREK"" STRONIE'"
"""LUDOWY KLUB SPORTOWY ""CHEŁM""""","Andrzej Kurowski",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Aneta Berezowska",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Teresa Berezowska",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Patrycja Berezowska",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Piotr Berezowski",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Paweł Berezowski",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Anna Sterc Majkowska",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Adam Strempski",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Janina Sztando Sterc",""
"""""BERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ZAKŁAD PRODUKCYJNO- HANDLOWY""","Kryspin Mak",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""HOSTAL"" K.HOSTYŃSKI I S-KA""","Karol Hostyński",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""HOSTAL"" K.HOSTYŃSKI I S-KA""","Zdzisław Hostyński",""
"""STOWARZYSZENIE ""EKO-INICJATYWA""""","Adam Juźwiak",""
"""STOWARZYSZENIE ""EKO-INICJATYWA""""","Katarzyna Drelich","'STOWARZYSZENIE ALTERNATYWA KULTURALNA ""SPICHLERZ', 'STOWARZYSZENIE ""PRZYSTANEK SZTUMSKA WIEŚ""'"
"""STOWARZYSZENIE ""EKO-INICJATYWA""""","Janusz Kowalak","'LOKALNA FUNDACJA FILANTROPIJNA ""PROJEKT""'"
"""STOWARZYSZENIE ""EKO-INICJATYWA""""","Maciej Frycze",""
"""STOWARZYSZENIE ""EKO-INICJATYWA""""","Maciej Kozłowski",""
"""STOWARZYSZENIE ""EKO-INICJATYWA""""","Ewa Romanow","'STOWARZYSZENIE ROZWOJU WSI RODOWO', 'CENTRUM AKTYWNOŚCI LOKALNEJ-KWIDZYN', 'LOKALNA FUNDACJA FILANTROPIJNA ""PROJEKT""'"
"""""STOLTUR"" SPÓŁKA JAWNA JAN I MARIAN MILLER""","Jędrzej Miller",""
"""""STOLTUR"" SPÓŁKA JAWNA JAN I MARIAN MILLER""","Jan Miller",""
"""""STOLTUR"" SPÓŁKA JAWNA JAN I MARIAN MILLER""","Marian Miller",""
"""ATOM""","Wojciech Kaczmarek","'CHESPA POZNAŃ', 'MIEJSKI TECHNOLOGICZNY INKUBATOR PRZEDSIĘBIORCZOŚCI', '""ATOM"" KACZMAREK I WSPÓLNICY'"
"""ATOM""","Marcin Kaczmarek","'ENEA WYTWARZANIE'"
"""ATOM""","Piotr Kaczmarek","'DRUKARNIA ATOL', 'ZWIĄZEK PRACODAWCÓW ""WIELKOPOLSKA""', '""ATOM"" KACZMAREK I WSPÓLNICY'"
"""HOLMED""","Wojciech Szkutnik",""
"""HOLMED""","Joanna Szkutnik",""
"""BYDGOSKIE FORUM EKOLOGICZNE""","Przemysław Jurek",""
"""BYDGOSKIE FORUM EKOLOGICZNE""","Henryk Maćkowiak",""
"""BYDGOSKIE FORUM EKOLOGICZNE""","Anna Zientak",""
"""BYDGOSKIE FORUM EKOLOGICZNE""","Krystyna Wielgus",""
"""BYDGOSKIE FORUM EKOLOGICZNE""","Marek Zientak",""
"""BYDGOSKIE FORUM EKOLOGICZNE""","Wojciech Jagła","'ODDZIAŁ MIEJSKI POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W BYDGOSZCZY'"
"""BYDGOSKIE FORUM EKOLOGICZNE""","Artur Cieśliński","'INNY FORMAT'"
"""POLTERRA""","Mariusz Pawełek","'ZWIĄZEK PRODUCENTÓW CUKRU W POLSCE', 'POLSKI ZWIĄZEK PRZEDSIĘBIORCÓW HANDLUJĄCYCH CUKREM', 'SUDZUCKER POLSKA NIERUCHOMOŚCI', 'PRZEDSIĘBIORSTWO ROLNE KŁOS', 'SÜDZUCKER POLSKA'"
"""POLTERRA""","Adam Chmiel","'PRZEDSIĘBIORSTWO ROLNE KŁOS', 'SÜDZUCKER POLSKA', 'SUDZUCKER POLSKA NIERUCHOMOŚCI'"
"""RUSSELL REYNOLDS ASSOCIATES""","Naomi Uchibori",""
"""RUSSELL REYNOLDS ASSOCIATES""","Paul Ottolini",""
"""RUSSELL REYNOLDS ASSOCIATES""","Eric Allen",""
"""RUSSELL REYNOLDS ASSOCIATES""","Dorota Czarnota",""
"""COFRAPO""","Ireneusz Klenczon","'MERRE'"
"""COFRAPO""","Robert Miękus","'CREATIVE STUDIO'"
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Mariusz Lewandowski","'STOWARZYSZENIE ""AKTYWNI PODRÓŻNICY""'"
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Krzysztof Dąbrowski","'AMBERSPORT', 'AMBER-SPORT DĄBROWSKI, DĄBROWSKI'"
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Przemysław Grabicki","'STOWARZYSZENIE NA RZECZ POPULARYZACJI SPORTU I REKREACJI RUCHOWEJ ""SPORTCAMP""'"
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Hadrian Kalski",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Przemysław Kujawski",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Marzena Sikora",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Adam Zarzycki","'ZACHODNIOPOMORSKI ZWIĄZEK TENISA STOŁOWEGO'"
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Agnieszka Mosiejczuk",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Mirosław Pajkowski",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Agnieszka Jarocka",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Adam Kowalski",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Adam Drozdowski",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Teodor Jabłonowski",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Tadeusz Balicki","'SYMFONIA MŁODOŚCI FUNDACJA IMIENIA KSIĘDZA LUCJANA GIEROSA SDB', 'SALEZJAŃSKA ORGANIZACJA SPORTOWA RZECZYPOSPOLITEJ POLSKIEJ ""SALOS RP""'"
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Barbara Borowicz",""
"""STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ ""SL SALOS"" W SZCZECINIE""","Łukasz Myszel",""
"""MADEX SPÓŁKA JAWNA WIESŁAW MATYJASZEK PIOTR MATYJASZEK""","Piotr Matyjaszek",""
"""MADEX SPÓŁKA JAWNA WIESŁAW MATYJASZEK PIOTR MATYJASZEK""","Wiesław Matyjaszek",""
"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ""","Monika Jurczuk",""
"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ""","Irena Minkiewicz",""
"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ""","Jerzy Krassowski",""
"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ""","Anna Łapińska",""
"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ""","Andrzej Sakowicz","'SPOŁECZNE TOWARZYSTWO OŚWIATOWE SAMODZIELNE KOŁO TERENOWE NR 171 W BIAŁYMSTOKU', 'FUNDACJA UNIWERSYTECKICH PORADNI PRAWNYCH'"
"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ""","Jan Maleszewski",""
"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ""","Daniel Puchalski",""
"""POLSKA FUNDACJA NA RZECZ TRANSPORTU""","Zdzisław Bojarczuk",""
"""SANPROBI""","Agnieszka Wojtkun",""
"""SANPROBI""","Beata Dąbrowska",""
"""SANPROBI""","Wojciech Marlicz","'ENDOKLINIKA'"
"""SANPROBI""","Igor Łoniewski","'IZBA GOSPODARCZA ""FARMACJA POLSKA""', 'ENDOKLINIKA', 'SANUM POLSKA'"
"""SANPROBI""","Robert Kornecki","'ENDOKLINIKA', 'KORNECKI, JAWORSKA, STANKIEWICZ & DZIERŻANOWSKI ADWOKACI I RADCOWIE PRAWNI', 'SANUM POLSKA'"
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Włodzimierz Gołda",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Ryszard Gardyjas",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Jarosław Białkowski",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Alicja Chodkiewicz",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Jolanta Leśniewska",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Marek Piętka","'POLSKI ZWIĄZEK HODOWCÓW KONI', 'LEPIEJ RAZEM'"
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Stanisław Perczyński",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Bolesław Kosiński",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Grzegorz Świątek","'POLSKA FEDERACJA ROLNA', 'MAJĄTEK ZIEMSKI STARY JAWORÓW', 'LUBUSKI ZWIĄZEK ROLNIKÓW', 'ZRZESZENIE PRODUCENTÓW ""ZBOŻA POLSKIE', 'SADY POLSKIE', 'ZWIĄZEK PLANTATORÓW BURAKA CUKROWEGO W GŁOGOWIE'"
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Eugeniusz Figlarek",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Tadeusz Kodź","'JEŹDZIECKI KLUB SPORTOWY SANTOK'"
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Michał Król",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Jan Prażanowski",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Szczepan Wróblewski",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Mikołaj Dąbrowski",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Ryszard Pardyka",""
"""ZWIĄZEK HODOWCÓW KONI ZIEMI LUBUSKIEJ""","Bolesław Mróz",""
"""HELIOS""","Tomasz Grabowski","'YIELDBIRD', 'AMS', 'AGORA'"
"""HELIOS""","Adam Falk","'AMS', 'AGORA FINANSE'"
"""HELIOS""","Jarosław Kulesza","'EUROWAGON INTERMODAL', 'EUROWAGON TECHNIKA', 'EUROWAGON'"
"""HELIOS""","Magdalena Gorzelniak","'POLSKIE STOWARZYSZENIE NOWE KINA'"
"""HELIOS""","Anna Kryńska Godlewska","'FUNDACJA TOK FM', 'STEP INSIDE', 'YIELDBIRD', 'AMS', 'AGORA'"
"""HELIOS""","Bartosz Hojka","'ZWIĄZEK PRACODAWCÓW WYDAWCÓW CYFROWYCH', 'GAZETA.PL', 'NF8', 'IZBA WYDAWCÓW PRASY', 'KONFEDERACJA LEWIATAN', 'AGORA-HOLDING', 'NEXT SCRIPT', 'DORADZTWO MEDIOWE', 'IM 40', 'GRUPA RADIOWA AGORY', 'FUNDACJA AGORY', 'ZWIĄZEK PRACODAWCÓW PRYWATNYCH MEDIÓW', 'AGORA', 'AMS'"
"""HELIOS""","Katarzyna Borkowska",""
"""HELIOS""","Grzegorz Komorowski","'STEP INSIDE'"
"""HELIOS""","Tomasz Jagiełło","'STEP INSIDE', 'AGORA KSIĄŻKA I MUZYKA', 'HELIOS MEDIA', 'FUNDACJA SERCE DLA SERC CENTRALNEGO SZPITALA KLINICZNEGO UNIWERSYTETU MEDYCZNEGO W ŁODZI', 'AGORA', 'AMS', 'POLSKIE STOWARZYSZENIE NOWE KINA'"
"""REMONDIS OPOLE""","Grzegorz Zarański",""
"""REMONDIS OPOLE""","Marek Mrugalski","'REMONDIS KRAKÓW', 'REMONDIS MPGO SOSNOWIEC', 'REMONDIS ŁÓDŹ', 'REMONDIS KROEKO', 'REMONDIS SERWIS', 'REMONDIS ŚWIDNIK', 'REMONDIS POŁUDNIE', 'REMONDIS TARNOWSKIE GÓRY', 'REMONDIS', 'ŚLĄSKIE CENTRUM RECYKLINGU', 'REMONDIS GLIWICE', 'DĄBROWSKIE CENTRUM ENERGII', 'REMONDIS GÓRNY ŚLĄSK'"
"""REMONDIS OPOLE""","Krzysztof Kochalski",""
"""STACJA PALIW ""GALON"" WOŹNIAK, JARZYNA, URBANIAK""","Tomasz Urbaniak",""
"""STACJA PALIW ""GALON"" WOŹNIAK, JARZYNA, URBANIAK""","Telimena Woźniak",""
"""STACJA PALIW ""GALON"" WOŹNIAK, JARZYNA, URBANIAK""","Andrzej Jarzyna",""
"""""FLORMET"" J.M.FLORYŃSCY""","Małgorzata Floryńska",""
"""""FLORMET"" J.M.FLORYŃSCY""","Jacek Floryński",""
"""MECHANIKA MASZYN JOACHIM I WAWRZYNIEC ZIEGERT""","Sonia Dalecka",""
"""MECHANIKA MASZYN JOACHIM I WAWRZYNIEC ZIEGERT""","Nikodem Ziegert",""
"""MECHANIKA MASZYN JOACHIM I WAWRZYNIEC ZIEGERT""","Joachim Ziegert",""
"""MECHANIKA MASZYN JOACHIM I WAWRZYNIEC ZIEGERT""","Wawrzyniec Ziegert",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Wojciech Szymczak",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Patryk Krzyżanowski",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Krzysztof Budajczak",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Maciej Gęstwa",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Jarosław Gęstwa",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Dariusz Szymczak",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Marek Krzyżanowski",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Joanna Gniazdowska",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Paweł Kieroński",""
"""OCHOTNICZA STRAŻ POŻARNA W CZARNYM SADZIE""","Tomasz Maśliński",""
"""PRZEDSIĘBIORSTWO HANDLOWE ""PAXER"" JOLANTA PRUSINOWSKA, GRZEGORZ PRUSINOWSKI""","Grzegorz Prusinowski",""
"""PRZEDSIĘBIORSTWO HANDLOWE ""PAXER"" JOLANTA PRUSINOWSKA, GRZEGORZ PRUSINOWSKI""","Jolanta Prusinowska",""
"""""JANKIEL"" TROCIŃSCY""","Ewa Trocińska",""
"""""JANKIEL"" TROCIŃSCY""","Rafał Trociński",""
"""BIOMAR""","Anders Voigt Brandt-Clausen",""
"""BIOMAR""","Maciej Szczepankowski",""
"""BIOMAR""","Soren Just",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Magdalena Stachowiak",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Anna Piotrowska",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Emilia Kaczmarek",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Emilia Jarzyna",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Beata Matuszczak",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Wioleta Chłosta",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Mariusz Langner",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Daria Końpa",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Paulina Kropacz",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Aleksandra Drajerczak",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Kamila Kordylasińska",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Izabela Piechota",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Leon Kowalczyk",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Bartłomiej Przybyła","'POLSKI BANK SPÓŁDZIELCZY W POZNANIU', 'ALFA INWEST'"
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Jakub Rogozik","'POLCHEMIX'"
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Małgorzata Pożoga-Witoszyńska",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Zbyszko Pawlak","'SMEO', 'KRAMARSKA', 'EVEREST CAPITAL', 'EVEREST FINANSE', 'EVEREST FINANSE', 'FUNDACJA ROZWOJU RYNKU FINANSOWEGO'"
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Małgorzata Skrobała",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Artur Naglewicz",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Lucyna Smolarkiewicz",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Małgorzata Kaczmarek",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Jolanta Ratajczak",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Teresa Zimna",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Zbigniew Frąckowiak",""
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Ireneusz Bałęczny","'KÓŁKO ROLNICZE W CZMOŃCU'"
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Leszek Sznura","'GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KÓRNIKU', 'KÓŁKO ROLNICZE W BIERNATKACH'"
"""BANK SPÓŁDZIELCZY W KÓRNIKU""","Katarzyna Zimniak","'BANKOWY OŚRODEK DORADZTWA I EDUKACJI'"
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Eleonora Kocięcka",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Bartłomiej Ziajka",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Krystyna Sobczyk","'UNIWERSYTET TRZECIEGO WIEKU W KROTOSZYNIE'"
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Marian Grządka",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Teresa Mazur","'MTE LOGISTICS', 'KROTOSZYŃSKA SPÓŁDZIELNIA MIESZKANIOWA'"
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Bolesław Januszkiewicz",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Stefan Konieczny",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Halina Stasiak Moczulska",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Romana Hyszko",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Tadeusz Krokos",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Marian Ziajka",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Zofia Nowaczyk",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Konstanty Tukałło","'POLSKA LIGA TRZEŹWOŚĆ'"
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Bogdan Reiter",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Zenon Balanicki",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Zbigniew Naglak",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Stanisław Patalas",""
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Wiesław Świca","'TOWARZYSTWO PRZYJAŹNI KROTOSZYN- MEJSZAGOŁA'"
"""STOWARZYSZENIE WYCHOWANKÓW I NAUCZYCIELI GIMNAZJUM I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. H.KOŁŁĄTAJA""","Aleksander Klupś",""
"""JAKRA-STOP FIRE""","Kazimierz Waszczuk",""
